frame_index,stamp_sec,processing_ms,points_in,points_after_range,points_after_self_filter,points_used,cells_updated
558,76.1,6.773,36856,24227,24227,24227,4638
559,76.2,7.069,36873,24244,24244,24244,4645
560,76.3,6.631,36902,24273,24273,24273,4701
561,76.4,6.252,36934,24305,24305,24305,4712
562,76.5,6.692,36967,24338,24338,24338,4701
563,76.6,6.422,36998,24369,24369,24369,4672
564,76.7,6.727,37007,24378,24378,24378,4590
565,76.8,6.494,36965,24336,24336,24336,4578
566,76.9,7.686,36899,24270,24270,24270,4532
567,77.0,6.496,36790,24161,24161,24161,4499
568,77.1,6.962,36668,24039,24039,24039,4512
569,77.2,6.363,36547,23918,23918,23918,4481
570,77.3,7.028,36440,23811,23811,23811,4476
571,77.4,6.951,36339,23710,23710,23710,4425
572,77.5,6.715,36266,23637,23637,23637,4390
573,77.6,6.623,36196,23567,23567,23567,4393
574,77.7,6.524,36133,23504,23504,23504,4357
575,77.8,6.407,36100,23471,23471,23471,4358
576,77.9,6.351,36084,23455,23455,23455,4353
577,78.0,6.109,36090,23461,23461,23461,4424
578,78.1,6.871,36114,23485,23485,23485,4482
579,78.2,6.406,36163,23534,23534,23534,4508
580,78.3,6.309,36220,23591,23591,23591,4515
581,78.4,6.159,36268,23639,23639,23639,4508
582,78.5,6.238,36303,23674,23674,23674,4566
583,78.6,7.272,36313,23684,23684,23684,4583
584,78.7,6.5,36307,23678,23678,23678,4639
585,78.8,6.404,36314,23685,23685,23685,4695
586,78.9,6.449,36350,23721,23721,23721,4775
587,79.0,6.205,36390,23761,23761,23761,4791
588,79.1,7.185,36406,23777,23777,23777,4801
